UserID,interaction_count,average_rating,rating_std,activity_span_days,recency_days,active_days,interactions_per_active_day,weekend_interaction_ratio,unique_genre_count,genre_prop_action,genre_prop_adventure,genre_prop_animation,genre_prop_childrens,genre_prop_comedy,genre_prop_crime,genre_prop_documentary,genre_prop_drama,genre_prop_fantasy,genre_prop_film_noir,genre_prop_horror,genre_prop_musical,genre_prop_mystery,genre_prop_romance,genre_prop_sci_fi,genre_prop_thriller,genre_prop_war,genre_prop_western
3254,23,3.5217391304347827,1.0387739809021064,0.0,904.78,1,23.0,0.0,13,0.0444,0.0222,0.0667,0.0889,0.4667,0.0,0.0,0.1333,0.0,0.0,0.0222,0.0222,0.0222,0.0222,0.0444,0.0222,0.0,0.0222
3255,45,3.6222222222222222,0.860467338371446,0.01,904.81,1,45.0,0.0,11,0.0632,0.0211,0.0,0.0,0.2316,0.0105,0.0,0.1789,0.0,0.0,0.0316,0.0,0.0211,0.3263,0.0316,0.0632,0.0211,0.0
3256,58,4.068965517241379,1.322704154182572,18.97,885.86,3,19.33,0.0,17,0.1429,0.0677,0.0301,0.0526,0.1504,0.0451,0.0,0.1353,0.015,0.0075,0.0226,0.0075,0.015,0.0376,0.0827,0.1353,0.0451,0.0075
3257,81,4.2592592592592595,0.9972183534434397,0.02,904.84,1,81.0,0.0,15,0.209,0.0498,0.0,0.0,0.1144,0.0547,0.0,0.1443,0.005,0.01,0.0498,0.01,0.0796,0.0448,0.0746,0.1095,0.0348,0.01
3258,40,3.85,1.3116832012772062,212.98,691.93,3,13.33,0.05,14,0.0563,0.0141,0.0,0.0141,0.2113,0.0282,0.0282,0.3662,0.0141,0.0,0.0282,0.0,0.0141,0.0563,0.0282,0.0704,0.0704,0.0
3259,395,4.045569620253165,0.8567139244306157,812.2,92.7,6,65.83,0.0025,18,0.1008,0.0778,0.034,0.0526,0.1424,0.0394,0.0055,0.1314,0.0263,0.0077,0.0329,0.034,0.0274,0.0898,0.0581,0.0997,0.0285,0.012
3260,228,3.9078947368421053,0.9126274926894904,593.19,311.89,2,114.0,0.0,17,0.1146,0.0562,0.0396,0.0542,0.1271,0.0417,0.0,0.1979,0.0333,0.0104,0.0271,0.0208,0.0083,0.0667,0.0479,0.0708,0.0521,0.0312
3261,539,3.2430426716141003,1.1268614587634014,48.35,856.78,3,179.67,0.0,18,0.1118,0.1373,0.0141,0.0449,0.1972,0.0352,0.007,0.1805,0.0229,0.0035,0.0141,0.0114,0.0141,0.0651,0.0528,0.0581,0.0229,0.007
3262,91,3.3626373626373627,1.1500384874379304,846.34,58.81,5,18.2,0.033,16,0.0414,0.0237,0.0473,0.0651,0.3669,0.0118,0.0059,0.1716,0.0059,0.0,0.0118,0.0296,0.0059,0.1243,0.0118,0.0651,0.0118,0.0
3263,113,3.9292035398230087,0.8526933605524408,0.02,905.52,1,113.0,0.0,16,0.2756,0.1025,0.0,0.0035,0.0424,0.0141,0.0035,0.1378,0.0071,0.0,0.0141,0.0071,0.0035,0.0353,0.0813,0.0707,0.1873,0.0141
3264,28,2.75,1.0408329997330663,0.01,905.53,1,28.0,0.0,11,0.1852,0.0926,0.0,0.0,0.1481,0.0185,0.0,0.2222,0.0185,0.0,0.0,0.0,0.0185,0.0556,0.0741,0.1296,0.037,0.0
3265,508,2.8484251968503935,1.1246991621935247,24.79,880.77,3,169.33,0.0039,17,0.1797,0.0724,0.0068,0.0085,0.0954,0.0613,0.0,0.1201,0.0179,0.0068,0.0767,0.0026,0.0307,0.0443,0.0937,0.1465,0.0298,0.0068
3266,151,4.357615894039735,0.802864628364601,90.2,815.39,6,25.17,0.0,18,0.0777,0.0283,0.0071,0.0035,0.1413,0.0601,0.0071,0.2968,0.0071,0.0177,0.0283,0.0106,0.0424,0.0777,0.0424,0.0919,0.0565,0.0035
3267,98,3.857142857142857,1.0745413790346707,0.82,904.87,1,98.0,0.0,16,0.0688,0.0529,0.037,0.0265,0.3122,0.0635,0.0,0.1587,0.0053,0.0159,0.0212,0.0106,0.0159,0.1005,0.0423,0.0635,0.0053,0.0
3268,67,3.8656716417910446,0.9027822716143705,79.91,825.79,3,22.33,0.2537,15,0.1032,0.071,0.0194,0.0387,0.1871,0.0452,0.0,0.1226,0.0774,0.0065,0.0387,0.0,0.0129,0.0452,0.1097,0.1097,0.0129,0.0
3269,83,3.855421686746988,1.0016149170030235,0.01,905.73,1,83.0,0.0,17,0.1337,0.0465,0.0174,0.0174,0.2035,0.0581,0.0,0.1744,0.0174,0.0116,0.0174,0.0058,0.0058,0.0698,0.0698,0.0988,0.0465,0.0058
3270,122,3.6639344262295084,1.0955255030787503,20.11,885.65,3,40.67,0.0,18,0.0968,0.0565,0.0161,0.0242,0.125,0.0484,0.0081,0.246,0.0161,0.0403,0.0161,0.0081,0.0282,0.0444,0.0605,0.1048,0.0565,0.004
3271,336,3.8214285714285716,0.8556846159928954,0.06,905.7,2,168.0,0.0,17,0.0935,0.0534,0.0134,0.0267,0.1632,0.0415,0.0,0.2122,0.0163,0.0045,0.0371,0.0208,0.0148,0.1424,0.049,0.0697,0.0341,0.0074
3272,836,3.77511961722488,0.6050906677626962,35.46,870.31,3,278.67,0.0,18,0.1262,0.0719,0.0245,0.0503,0.1596,0.0298,0.0012,0.159,0.0181,0.0035,0.0345,0.0228,0.0181,0.069,0.0596,0.0929,0.0339,0.0251
3273,20,4.1,0.9119095061289914,0.02,905.76,1,20.0,0.0,13,0.0638,0.0426,0.0213,0.0213,0.0851,0.0426,0.0,0.2553,0.0,0.0426,0.0,0.0,0.0638,0.0851,0.0638,0.1064,0.1064,0.0
3274,198,3.242424242424242,1.003455037357506,295.84,610.02,3,66.0,0.0,17,0.1757,0.1341,0.0743,0.0779,0.0797,0.0091,0.0,0.0362,0.0489,0.0054,0.0181,0.0254,0.0054,0.0272,0.1993,0.0598,0.0181,0.0054
3275,21,3.4761904761904763,1.123345344008138,0.03,905.83,1,21.0,0.0,13,0.0851,0.0638,0.0213,0.0,0.2766,0.0213,0.0,0.1277,0.0213,0.0,0.1064,0.0426,0.0,0.1064,0.0638,0.0213,0.0426,0.0
3276,29,3.0689655172413794,1.222732142223151,0.01,905.91,1,29.0,0.0,14,0.0645,0.0484,0.0484,0.0645,0.0806,0.0806,0.0,0.2581,0.0,0.0161,0.0,0.0484,0.0161,0.0806,0.0323,0.1129,0.0484,0.0
3277,150,4.053333333333334,1.0085983806809844,412.27,493.74,4,37.5,0.0,18,0.0714,0.034,0.0204,0.017,0.1667,0.0612,0.0102,0.3163,0.0068,0.0102,0.0136,0.0136,0.017,0.0748,0.0442,0.0646,0.051,0.0068
3278,46,3.869565217391304,1.0874781357122423,39.98,866.11,2,23.0,0.8913,11,0.0263,0.0,0.0,0.0,0.5526,0.0263,0.0,0.1184,0.0,0.0,0.0132,0.0526,0.0,0.1316,0.0263,0.0132,0.0263,0.0132
3279,105,2.6857142857142855,1.0498560864222304,325.1,580.99,3,35.0,0.0,16,0.2235,0.0985,0.0114,0.0152,0.1098,0.0492,0.0,0.125,0.0076,0.0,0.0189,0.0076,0.0114,0.0303,0.1136,0.0909,0.0682,0.0189
3280,649,2.782742681047766,1.2046506575903757,163.12,742.98,3,216.33,0.0,18,0.1213,0.0559,0.0126,0.0291,0.2079,0.0354,0.0031,0.1819,0.0189,0.0063,0.0315,0.0134,0.0173,0.0701,0.0669,0.0984,0.0236,0.0063
3281,190,4.031578947368421,0.7759974851176639,0.05,906.06,1,190.0,0.0,17,0.2677,0.0985,0.015,0.0193,0.1435,0.0557,0.0064,0.0899,0.0107,0.0,0.0086,0.0107,0.0064,0.0428,0.0792,0.1006,0.0364,0.0086
3282,24,4.5,0.7801894976054939,0.01,906.17,1,24.0,0.0,14,0.0435,0.0652,0.0,0.0,0.087,0.0217,0.0,0.1957,0.0217,0.0435,0.0,0.0217,0.0652,0.1522,0.0217,0.1739,0.0652,0.0217
3283,246,3.597560975609756,1.1937909716620836,0.02,906.61,1,246.0,0.0,17,0.1364,0.0948,0.0166,0.0416,0.1647,0.0133,0.0,0.0666,0.0433,0.0017,0.0333,0.0133,0.0083,0.0266,0.2146,0.0549,0.0166,0.0532
3284,41,4.2926829268292686,0.901218687085005,0.01,906.67,1,41.0,0.0,14,0.1026,0.0128,0.0,0.0,0.2051,0.0513,0.0128,0.2692,0.0,0.0256,0.0128,0.0,0.0256,0.1026,0.0385,0.0897,0.0385,0.0128
3285,627,3.419457735247209,1.2336357701795244,854.66,52.05,35,17.91,0.1643,17,0.127,0.0402,0.0096,0.0145,0.1961,0.0699,0.0,0.1825,0.0105,0.0072,0.0346,0.008,0.0281,0.0474,0.0555,0.127,0.0289,0.0129
3286,28,4.285714285714286,0.8099905283919414,0.01,906.75,1,28.0,0.0,13,0.0423,0.0563,0.0563,0.0704,0.1831,0.0141,0.0,0.1127,0.0,0.0,0.0141,0.2817,0.0,0.0986,0.0282,0.0141,0.0282,0.0
3287,24,4.583333333333333,0.5036101551853349,0.01,906.82,1,24.0,0.0,12,0.0238,0.0238,0.0,0.0,0.0952,0.0238,0.0,0.4524,0.0,0.0,0.0,0.0238,0.0238,0.1429,0.0238,0.0476,0.0952,0.0238
3288,26,3.576923076923077,0.8566482089201809,135.99,770.91,2,13.0,0.0,13,0.1167,0.0833,0.0,0.0,0.1,0.1,0.0,0.2667,0.0167,0.05,0.0,0.0,0.0333,0.0167,0.05,0.0833,0.0667,0.0167
3289,75,3.84,0.9591663046625443,0.02,906.95,1,75.0,0.0,14,0.1226,0.0452,0.0,0.0065,0.0968,0.0,0.0065,0.2581,0.0129,0.0,0.0129,0.0,0.0129,0.0645,0.0645,0.071,0.2,0.0258
3290,176,2.6818181818181817,1.390132199636974,0.03,906.94,1,176.0,0.0,18,0.1265,0.0392,0.0181,0.0211,0.1717,0.0392,0.003,0.1747,0.003,0.012,0.0542,0.003,0.0301,0.0633,0.0753,0.1446,0.0181,0.003
3291,20,3.75,1.118033988749895,0.0,907.07,1,20.0,0.0,13,0.0645,0.0323,0.0323,0.0323,0.0968,0.0323,0.0,0.4839,0.0,0.0323,0.0323,0.0,0.0,0.0645,0.0323,0.0323,0.0323,0.0
3292,939,4.021299254526092,0.8410915431224021,34.06,873.06,5,187.8,0.0554,18,0.0766,0.0546,0.0169,0.0451,0.1887,0.027,0.0011,0.2332,0.0152,0.0146,0.0225,0.0366,0.022,0.089,0.0389,0.0648,0.0361,0.0169
3293,45,3.2888888888888888,0.8426749136535454,0.64,906.55,2,22.5,0.0,14,0.1682,0.0654,0.0,0.0093,0.1682,0.0748,0.0,0.1682,0.0,0.0,0.028,0.0093,0.0187,0.0654,0.0935,0.1121,0.0093,0.0093
3294,97,4.11340206185567,1.1261687323601663,0.02,907.19,1,97.0,0.0,16,0.1399,0.0494,0.0082,0.0123,0.0988,0.2058,0.0,0.1646,0.0041,0.0041,0.037,0.0082,0.0576,0.0329,0.0494,0.1111,0.0165,0.0
3295,74,3.824324324324324,0.8657581697225374,0.02,907.36,1,74.0,0.0,16,0.1329,0.021,0.028,0.014,0.1748,0.021,0.0,0.1678,0.0,0.007,0.049,0.014,0.021,0.1049,0.0559,0.1399,0.042,0.007
3296,72,4.375,0.7399562225345534,0.02,907.37,1,72.0,0.0,16,0.1111,0.0444,0.0296,0.0222,0.2519,0.0593,0.0,0.1259,0.0148,0.0074,0.0741,0.0074,0.0148,0.0444,0.0444,0.1407,0.0074,0.0
3297,126,3.238095238095238,1.127322998460132,2.01,905.43,2,63.0,0.0,15,0.1377,0.0486,0.0324,0.0283,0.1498,0.0243,0.0,0.2146,0.0121,0.0,0.0162,0.0202,0.0121,0.1255,0.0607,0.0972,0.0202,0.0
3298,32,4.4375,0.8007053342260588,0.01,907.48,1,32.0,0.0,12,0.0392,0.0196,0.0196,0.0196,0.3725,0.0392,0.0,0.1765,0.0,0.0,0.0588,0.0,0.0588,0.0588,0.0196,0.1176,0.0,0.0
3299,302,4.052980132450331,0.9242979159760792,72.82,834.81,7,43.14,0.0033,18,0.0742,0.0583,0.0035,0.0088,0.159,0.0283,0.0141,0.3322,0.0212,0.0053,0.0194,0.023,0.0124,0.0707,0.0848,0.0459,0.0336,0.0053
3300,362,3.9640883977900554,1.0048816431888503,105.1,802.55,9,40.22,0.0276,18,0.1248,0.0682,0.0013,0.0129,0.1506,0.0824,0.0013,0.2304,0.018,0.0064,0.0154,0.0116,0.0232,0.0515,0.0772,0.0837,0.0296,0.0116
3301,310,3.696774193548387,1.1455510879593072,671.03,236.62,9,34.44,0.0935,18,0.0419,0.019,0.0038,0.0095,0.139,0.0514,0.0229,0.3752,0.0019,0.019,0.0476,0.0133,0.0381,0.0667,0.021,0.0933,0.0305,0.0057
3302,86,3.4767441860465116,0.9545771368830902,0.05,907.67,1,86.0,0.0,18,0.1341,0.0503,0.0168,0.0112,0.162,0.0782,0.0056,0.1844,0.0056,0.0223,0.0168,0.0112,0.0168,0.0559,0.0726,0.1285,0.0223,0.0056
3303,25,4.4,0.7637626158259733,0.01,907.91,1,25.0,1.0,13,0.0435,0.087,0.0217,0.0435,0.3913,0.0217,0.0,0.1087,0.0,0.0,0.0217,0.0435,0.0,0.0652,0.0435,0.0435,0.0,0.0652
3304,170,4.1647058823529415,0.8817285178869588,0.02,907.95,1,170.0,1.0,17,0.0556,0.0333,0.0444,0.0583,0.1056,0.0333,0.0,0.1833,0.0056,0.0056,0.1111,0.1194,0.0222,0.0556,0.0583,0.0639,0.0417,0.0028
3305,104,4.278846153846154,0.9079661553209811,0.02,908.0,1,104.0,1.0,13,0.1857,0.0238,0.0,0.0,0.0619,0.0524,0.0048,0.3476,0.0,0.0048,0.0,0.0,0.0143,0.0952,0.019,0.1333,0.0524,0.0048
3306,51,4.666666666666667,0.7118052168020874,0.01,908.02,1,51.0,1.0,17,0.1066,0.0738,0.041,0.041,0.0656,0.0328,0.0328,0.1721,0.0164,0.0328,0.0,0.0164,0.0574,0.0328,0.041,0.1066,0.123,0.0082
3307,26,3.6153846153846154,0.8521466107154602,0.01,908.12,1,26.0,1.0,14,0.0968,0.0323,0.0,0.0,0.0645,0.0161,0.0,0.1613,0.0161,0.0161,0.0484,0.0161,0.1613,0.0323,0.0806,0.2419,0.0161,0.0
3308,708,3.189265536723164,1.3636202844518162,0.32,908.01,1,708.0,1.0,18,0.1233,0.078,0.032,0.0713,0.2007,0.022,0.0033,0.112,0.026,0.002,0.0427,0.032,0.0107,0.074,0.072,0.0747,0.018,0.0053
3309,271,3.6457564575645756,0.7403518180848067,0.05,908.38,1,271.0,1.0,18,0.1177,0.0989,0.0314,0.0502,0.2229,0.022,0.0016,0.0973,0.0408,0.0031,0.0283,0.0204,0.0094,0.0518,0.1287,0.0408,0.0251,0.0094
3310,66,4.121212121212121,0.9689828372720226,0.36,908.16,1,66.0,1.0,18,0.0744,0.0083,0.0413,0.0413,0.1983,0.0661,0.0248,0.2727,0.0165,0.0083,0.0165,0.0083,0.0165,0.0413,0.0248,0.0826,0.0496,0.0083
3311,920,2.7782608695652176,1.095427839557291,106.19,802.37,3,306.67,0.762,18,0.1514,0.0757,0.0093,0.034,0.215,0.0351,0.0005,0.0993,0.023,0.0022,0.0719,0.0104,0.0159,0.0499,0.0839,0.0971,0.0192,0.006
3312,665,3.001503759398496,1.172602974285035,813.32,95.25,21,31.67,0.4647,18,0.1272,0.0614,0.0227,0.0373,0.1944,0.0329,0.0051,0.152,0.0212,0.0029,0.0446,0.0212,0.019,0.0665,0.0694,0.0928,0.0249,0.0044
3313,473,3.613107822410148,0.7594025465828232,600.55,308.05,9,52.56,0.4968,18,0.1728,0.0859,0.0264,0.0302,0.1218,0.0349,0.0028,0.136,0.0189,0.0085,0.0387,0.0113,0.0104,0.0482,0.1095,0.0973,0.0331,0.0132
3314,334,4.002994011976048,0.8256347198699476,112.63,796.07,4,83.5,0.997,18,0.1393,0.071,0.0195,0.0279,0.2033,0.039,0.0014,0.0947,0.0237,0.0084,0.0669,0.032,0.0111,0.0474,0.0919,0.0752,0.0251,0.0223
3315,182,4.021978021978022,0.9039877520563483,329.61,579.11,4,45.5,1.0,18,0.1556,0.0536,0.0128,0.0153,0.1735,0.0536,0.0026,0.1454,0.0102,0.0077,0.0281,0.0102,0.0179,0.0918,0.074,0.1199,0.0204,0.0077
3316,42,4.0,0.9106416928094864,0.01,908.73,1,42.0,1.0,16,0.1271,0.1271,0.0254,0.0508,0.0593,0.0593,0.0,0.0932,0.0763,0.0085,0.0085,0.0593,0.0085,0.0593,0.0678,0.1271,0.0424,0.0
3317,110,3.9727272727272727,1.035685217569304,157.94,750.89,2,55.0,0.9909,17,0.1852,0.0741,0.0034,0.0067,0.0875,0.0337,0.0034,0.1044,0.0168,0.0101,0.0236,0.0,0.0135,0.0236,0.2357,0.1212,0.0539,0.0034
3318,70,4.242857142857143,0.7310051504748127,0.03,908.87,1,70.0,1.0,18,0.0567,0.0213,0.0071,0.0142,0.078,0.078,0.0071,0.3121,0.0213,0.0709,0.0142,0.0071,0.0426,0.0426,0.0355,0.0922,0.078,0.0213
3319,123,3.4390243902439024,0.7590583193583514,0.03,908.96,1,123.0,1.0,13,0.0571,0.019,0.0,0.0,0.1143,0.0333,0.0,0.5048,0.0048,0.0095,0.0,0.0143,0.019,0.0714,0.0,0.0238,0.0619,0.0667
3320,559,3.1270125223613596,1.2529407064268452,34.08,874.92,7,79.86,0.7567,18,0.1203,0.0836,0.0282,0.0717,0.2167,0.0188,0.0009,0.1323,0.0188,0.0009,0.0341,0.0239,0.0094,0.0853,0.0563,0.0589,0.0188,0.0213
3321,84,4.0,0.8502303018977037,0.02,908.98,1,84.0,1.0,16,0.1145,0.0602,0.006,0.0181,0.2169,0.0361,0.006,0.3072,0.0181,0.0,0.006,0.0241,0.0,0.012,0.0964,0.0241,0.0301,0.0241
3322,48,4.270833333333333,1.2839364890061418,0.01,909.01,1,48.0,1.0,15,0.1032,0.0317,0.0079,0.0079,0.0794,0.1984,0.0,0.1905,0.0,0.0159,0.0159,0.0159,0.0476,0.1349,0.0079,0.1111,0.0317,0.0
3323,126,3.8412698412698414,1.0984549033088136,42.05,866.99,4,31.5,0.3175,16,0.0583,0.0314,0.0,0.009,0.3812,0.0359,0.0045,0.1973,0.009,0.0,0.0404,0.0179,0.0045,0.0762,0.0269,0.0628,0.0314,0.0135
3324,21,4.904761904761905,0.43643578047198467,0.01,909.06,1,21.0,1.0,11,0.12,0.1,0.04,0.0,0.12,0.0,0.0,0.06,0.0,0.02,0.04,0.0,0.0,0.02,0.28,0.12,0.08,0.0
3325,26,2.4615384615384617,1.2721876978109554,0.02,909.06,1,26.0,1.0,7,0.0294,0.0,0.0,0.0,0.1765,0.0588,0.0,0.3824,0.0,0.0,0.0588,0.0,0.0,0.0882,0.0,0.2059,0.0,0.0
3326,38,3.9473684210526314,0.9284502758099077,118.53,790.63,2,19.0,1.0,15,0.0759,0.0633,0.0759,0.0759,0.1646,0.0253,0.0,0.1266,0.0,0.0127,0.0633,0.0506,0.0253,0.0253,0.0759,0.1139,0.0253,0.0
3327,358,3.505586592178771,1.0762118787148531,239.9,669.69,3,119.33,0.7793,18,0.1413,0.07,0.0229,0.0278,0.1171,0.0507,0.0012,0.1184,0.0181,0.0109,0.0519,0.0097,0.0314,0.0471,0.1075,0.1546,0.0133,0.006
3328,273,3.4835164835164836,1.2068673354401032,1.72,907.87,2,136.5,1.0,17,0.06,0.0213,0.0058,0.0426,0.2534,0.0309,0.0,0.2631,0.0058,0.0019,0.0116,0.0135,0.0232,0.1528,0.0271,0.0426,0.0309,0.0135
3329,138,3.5072463768115942,1.0340648782508919,0.02,909.59,1,138.0,1.0,18,0.0558,0.0319,0.0239,0.012,0.1355,0.0558,0.012,0.2948,0.008,0.0239,0.0279,0.012,0.0319,0.0598,0.0239,0.1036,0.0637,0.0239
3330,24,3.8333333333333335,1.0901402648748686,0.03,909.67,1,24.0,1.0,10,0.1304,0.0435,0.0,0.0,0.1087,0.0435,0.0,0.2609,0.0,0.0,0.0,0.0,0.0435,0.1087,0.0652,0.1522,0.0435,0.0
3331,140,3.6142857142857143,1.2614124450904167,31.0,878.79,3,46.67,0.5714,18,0.1131,0.125,0.0149,0.0268,0.1637,0.0327,0.003,0.125,0.0179,0.003,0.0149,0.0179,0.0149,0.1518,0.0476,0.0833,0.0387,0.006
3332,102,3.127450980392157,1.3546514558661273,702.19,207.62,5,20.4,0.3333,18,0.1053,0.0579,0.0316,0.0211,0.1947,0.0211,0.0053,0.1632,0.0053,0.0053,0.0526,0.0053,0.0105,0.0579,0.1,0.1263,0.0316,0.0053
3333,192,3.53125,1.2232745086693377,350.22,559.59,5,38.4,0.2188,18,0.1165,0.0911,0.0076,0.0228,0.1924,0.0456,0.0025,0.1494,0.0228,0.0101,0.0557,0.0101,0.0076,0.0228,0.0937,0.1165,0.0278,0.0051
3334,100,3.89,1.0139930069688932,0.01,909.84,1,100.0,0.0,15,0.0859,0.0354,0.0202,0.0303,0.1364,0.0556,0.0,0.2929,0.0,0.0,0.0253,0.0202,0.0152,0.1111,0.0253,0.0909,0.0455,0.0101
3335,27,4.074074074074074,0.828619144486589,0.01,909.89,1,27.0,0.0,10,0.0909,0.0545,0.0,0.0,0.4182,0.0364,0.0,0.1273,0.0364,0.0,0.0,0.0,0.0,0.1273,0.0545,0.0,0.0364,0.0182
3336,667,2.7481259370314843,0.9922259059207809,16.32,893.6,5,133.4,0.5142,18,0.154,0.0601,0.0073,0.0125,0.1818,0.0484,0.0044,0.1657,0.0103,0.0081,0.0308,0.0066,0.0198,0.0784,0.0616,0.1092,0.0293,0.0117
3337,81,3.7160493827160495,0.8694045074249757,0.07,909.89,1,81.0,0.0,17,0.1218,0.0385,0.0,0.0064,0.1154,0.0577,0.0064,0.2115,0.0064,0.0192,0.0321,0.0064,0.0449,0.0449,0.0897,0.1538,0.0385,0.0064
3338,40,3.975,0.8911962574151494,0.01,910.02,1,40.0,0.0,12,0.0556,0.0139,0.0,0.0,0.4444,0.0417,0.0,0.1667,0.0,0.0,0.0278,0.0,0.0278,0.0278,0.0417,0.0833,0.0417,0.0278
3339,83,4.0120481927710845,1.2146863080307713,0.01,910.08,1,83.0,0.0,15,0.0529,0.0353,0.0,0.0118,0.2412,0.0647,0.0,0.2765,0.0118,0.0059,0.0176,0.0059,0.0176,0.0824,0.0412,0.0706,0.0647,0.0
3340,119,3.957983193277311,0.7177525892507509,120.03,790.27,18,6.61,0.5294,16,0.1457,0.0607,0.0081,0.0081,0.1255,0.0405,0.0,0.1984,0.0121,0.0202,0.0243,0.004,0.0121,0.0567,0.1134,0.1215,0.0486,0.0
3341,151,3.9602649006622515,1.2322380435721378,0.03,910.36,1,151.0,0.0,18,0.1156,0.034,0.0272,0.0102,0.1122,0.102,0.0238,0.2313,0.0068,0.0102,0.0408,0.0034,0.0374,0.0408,0.051,0.1156,0.0306,0.0068
3342,58,3.310344827586207,0.842029639677597,0.01,910.52,1,58.0,0.0,15,0.1321,0.0377,0.0283,0.0189,0.1981,0.0189,0.0,0.1132,0.0,0.0094,0.0943,0.0094,0.0,0.0566,0.0755,0.1887,0.0094,0.0094
3343,49,4.122448979591836,1.0922578499989615,0.01,910.59,1,49.0,0.0,14,0.1,0.09,0.05,0.06,0.32,0.03,0.0,0.12,0.03,0.0,0.01,0.02,0.0,0.08,0.05,0.03,0.0,0.01
3344,56,4.392857142857143,0.755069447223148,0.02,910.61,1,56.0,0.0,17,0.0973,0.0354,0.0265,0.0354,0.1062,0.0619,0.0088,0.2655,0.0088,0.0088,0.0177,0.0265,0.0265,0.0531,0.0442,0.0973,0.0796,0.0
3345,141,3.5460992907801416,0.8060058250849818,0.05,910.6,1,141.0,0.0,16,0.1765,0.065,0.0155,0.0712,0.2291,0.0155,0.0,0.0929,0.0433,0.0031,0.0248,0.0062,0.0,0.0495,0.0433,0.0341,0.0712,0.0588
3346,229,3.7816593886462884,0.740681790686129,0.04,910.62,1,229.0,0.0,18,0.0607,0.0472,0.0225,0.0315,0.1326,0.0539,0.0135,0.2607,0.0157,0.036,0.0112,0.0337,0.0337,0.0607,0.0427,0.0652,0.0719,0.0067
3347,45,4.4,0.7198484689028782,0.01,910.85,1,45.0,0.0,12,0.1125,0.0125,0.025,0.025,0.1,0.025,0.0,0.4,0.0,0.0,0.0,0.0,0.0125,0.075,0.025,0.1,0.0875,0.0
3348,48,4.0,0.5834599659915785,0.01,910.91,1,48.0,0.0,14,0.1,0.0667,0.0167,0.025,0.1583,0.0083,0.0,0.1417,0.0,0.0,0.0083,0.0333,0.0,0.2917,0.0417,0.0167,0.075,0.0167
3349,143,3.6853146853146854,1.165342121194763,0.28,910.66,2,71.5,0.0,15,0.2024,0.0893,0.0119,0.0417,0.1012,0.0417,0.0,0.125,0.0476,0.0,0.0179,0.0,0.0179,0.0565,0.0804,0.1399,0.0149,0.0119
3350,46,4.326086956521739,0.9202499135461206,0.01,910.96,1,46.0,0.0,13,0.0556,0.0444,0.0333,0.0444,0.3778,0.0222,0.0,0.1889,0.0,0.0111,0.0,0.0,0.0111,0.0778,0.0667,0.0111,0.0556,0.0
3351,29,4.0,0.8017837257372733,0.01,910.97,1,29.0,0.0,15,0.102,0.0204,0.0204,0.0204,0.1224,0.0408,0.0,0.3265,0.0204,0.0,0.0408,0.0204,0.0,0.0204,0.0408,0.1633,0.0204,0.0204
3352,96,3.4895833333333335,1.3138516432043905,0.03,911.0,1,96.0,0.0,13,0.0581,0.0291,0.0058,0.0,0.093,0.0174,0.0,0.0291,0.0058,0.0,0.5407,0.0116,0.0116,0.0058,0.0814,0.1105,0.0,0.0
3353,235,3.872340425531915,1.0173079372396339,4.49,906.56,2,117.5,0.0,16,0.2676,0.0978,0.0103,0.024,0.1372,0.0446,0.0,0.1132,0.0206,0.0,0.0103,0.0034,0.0051,0.0412,0.0892,0.0806,0.0429,0.012
3354,33,2.9393939393939394,0.8992842271563097,0.0,911.1,1,33.0,0.0,16,0.163,0.0543,0.0217,0.0109,0.0543,0.0109,0.0,0.0978,0.0326,0.0217,0.0435,0.0,0.0109,0.0109,0.3043,0.0978,0.0543,0.0109
3355,33,3.9393939393939394,0.933387444318875,25.96,885.5,3,11.0,0.0,15,0.125,0.0312,0.0312,0.0156,0.0469,0.0469,0.0,0.3281,0.0156,0.0156,0.0156,0.0156,0.0,0.0625,0.0469,0.0938,0.1094,0.0
3356,239,4.401673640167364,0.7763287079514929,0.04,911.51,1,239.0,0.0,17,0.1121,0.0515,0.0165,0.0257,0.0625,0.0386,0.0,0.1507,0.0184,0.0276,0.0882,0.0349,0.0478,0.0496,0.114,0.0974,0.0515,0.0129
3357,69,4.072463768115942,0.713706987572016,0.02,911.55,1,69.0,0.0,15,0.0887,0.0161,0.0,0.0081,0.2903,0.0484,0.0081,0.2258,0.0242,0.0081,0.0242,0.0,0.0242,0.0484,0.0403,0.1129,0.0323,0.0
3358,232,3.8017241379310347,0.9644757460383453,0.05,911.54,1,232.0,0.0,17,0.1742,0.0625,0.0076,0.017,0.1572,0.0379,0.0019,0.1951,0.0152,0.0,0.0095,0.0152,0.0152,0.1136,0.0511,0.0795,0.0398,0.0076
3359,86,3.4767441860465116,1.395174407702125,606.96,304.63,9,9.56,0.0116,15,0.1229,0.0447,0.0,0.0,0.1508,0.0838,0.0056,0.2291,0.0112,0.0168,0.0056,0.0,0.0447,0.0782,0.0503,0.1117,0.0279,0.0168
3360,58,3.4827586206896552,1.0300975819955855,0.02,911.58,1,58.0,0.0,16,0.0556,0.0238,0.0159,0.0238,0.1825,0.0,0.0,0.1667,0.0159,0.0079,0.0317,0.0397,0.0079,0.3016,0.0317,0.0476,0.0397,0.0079
